Date,Order Time,Order ID,Order Status,Customer ID,Customer Gender,Customer Age Group,City,Product Category,Product Name,Franchise/Theme,Size,Color,Quantity Ordered,Order Value (INR ?),Payment Method,Discount Applied (%),Coupon Used,Coupon Code,Delivery Partner,Delivery Time (Days),Return Request,Return Reason,Customer Rating (1-5),Review Sentiment,Inventory Status,Device Used,Traffic Source,New vs Returning Customer,Estimated Profit Margin (%)
05-10-2024,10:08:01,TSSR2O7UW76,Delivered,TSC8671041,Male,25-34,Chandigarh,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,M,Yellow,2,1800,Debit Card,10,Yes,DIWALI30,Delhivery,7,No,,4,Positive,In Stock,Android App,Google Ads,Returning,21.1
19-10-2024,06:30:24,TSSDMP7ZPD,Refunded,TSC3445298,Female,19-24,Kolkata,Jackets,TSS Varsity Jacket,Originals,XL,Lavender,1,900,UPI,10,No,,Blue Dart,0,Yes,Size Issue,,,Low Stock,Android App,Influencer Marketing,Returning,39.7
07-10-2024,10:34:13,TSSOTJSLNHXX,Delivered,TSC7560900,Female,25-34,Kolkata,Oversized T-Shirts,Aesthetic Coordinates Oversized Tee,Minimal Collection,L,Yellow,1,270,UPI,50,Yes,ANIME20,Shadowfax,4,No,,4,Positive,Low Stock,iPhone App,Email Campaign,Returning,34.7
11-10-2024,08:04:35,TSSE3YT7J51,Delivered,TSC5832184,Female,19-24,Mumbai,T-Shirts,TSS Signature Logo Tee,Originals,S,Olive,4,1840,UPI,20,No,,Delhivery,4,No,,5,Positive,In Stock,iPhone App,Email Campaign,Returning,26.6
30-10-2024,20:25:28,TSSHC94HWV,In Transit,TSC3853397,Male,35-44,Ahmedabad,Dresses,Going Merry Ship Hoodie,One Piece,XXL,Grey,1,720,UPI,25,Yes,FIRST15,XpressBees,7,No,,,,Out of Stock,Android App,Facebook Ads,New,22.4
06-10-2024,11:26:14,TSSTUYSM1SZU,In Transit,TSC8231928,Female,25-34,Delhi,Joggers,Sunday Mood Joggers,Minimal Collection,M,Yellow,1,750,Credit Card,25,Yes,TSSFLASH,Shadowfax,4,No,,,,Out of Stock,Android App,Google Ads,New,28.5
14-10-2024,09:57:36,TSS30IQIOA,Returned,TSC2890179,Male,35-44,Delhi,Joggers,Sunday Mood Joggers,Minimal Collection,M,Off White,2,1180,Debit Card,15,No,,Shadowfax,4,Yes,Wrong Product Delivered,,,Out of Stock,Android App,Organic Search,Returning,34
09-10-2024,11:39:50,TSSZPW0JWI,Delivered,TSC9486376,Male,25-34,Bangalore,Oversized T-Shirts,Superman S-Shield Oversized Tee,DC,S,Olive,2,1140,COD,25,No,,Blue Dart,2,No,,3,Neutral,Low Stock,Android App,Influencer Marketing,Returning,37.6
11-10-2024,14:37:51,TSSHB2AP4VIW,Delivered,TSC9758286,Female,19-24,Delhi,Shirts,Everyday Oxford Shirt,Solid Basics,M,Grey,2,1200,UPI,40,Yes,TSSFLASH,Delhivery,3,No,,5,Positive,In Stock,iPhone App,Instagram,Returning,36.7
12-10-2024,17:45:48,TSS7JS2FX1,Returned,TSC9946485,Female,19-24,Delhi,Hoodies,Friends Couch Crew Hoodie,Friends,XXL,Sky Blue,2,1600,UPI,20,Yes,FEST25,Blue Dart,2,Yes,Defective Product,,,In Stock,Android App,Facebook Ads,Returning,41.8
08-10-2024,13:30:33,TSS0R2X7H1,Delivered,TSC0198801,Male,19-24,Pune,Hoodies,Stitch Experiment 626 Hoodie,Disney,S,Maroon,1,1020,UPI,20,No,,Delhivery,5,No,,5,Positive,In Stock,Android App,Instagram,Returning,26
25-10-2024,17:51:52,TSS3XJTXRV,Delivered,TSC2789400,Male,25-34,Bangalore,Joggers,One Piece Map Adventure Joggers,One Piece,L,Grey,1,810,COD,15,No,,Delhivery,2,Yes,Quality Not as Expected,2,Negative,In Stock,iPhone App,Direct Traffic,New,39.7
27-10-2024,13:56:56,TSS8JICU32CD,In Transit,TSC0171894,Female,19-24,Kolkata,Mobile Covers,Naruto Sharingan Phone Cover,Naruto,L,Navy,1,220,UPI,0,No,,Blue Dart,3,No,,,,Out of Stock,Android App,Instagram,Returning,44.6
17-10-2024,19:21:24,TSSN5TL1GQ,Delivered,TSC7863974,Female,25-34,Pune,Mobile Covers,Anime Collage Phone Cover,Anime,M,Off White,1,270,Debit Card,10,No,,XpressBees,3,No,,5,Positive,In Stock,Website,Google Ads,Returning,46.9
29-10-2024,20:03:20,TSSWJKRVSX,Delivered,TSC9612010,Male,25-34,Other Tier-2/Tier-3 Cities,Mobile Covers,Marvel Avengers Phone Cover,Marvel,L,Navy,2,400,Debit Card,15,Yes,DIWALI30,Ekart,4,No,,4,Positive,Out of Stock,Android App,Google Ads,New,40.7
05-10-2024,23:31:23,TSSHKC0WPCN,Delivered,TSC3467161,Male,45+,Delhi,Accessories,Hogwarts Enamel Pin Set,Harry Potter,XXL,Forest Green,1,340,UPI,40,No,,XpressBees,3,No,,5,Positive,In Stock,Website,Google Ads,New,47.2
16-10-2024,23:46:50,TSSLQ36YJ7J,Refunded,TSC5799702,Female,45+,Other Tier-2/Tier-3 Cities,Mobile Covers,Marvel Avengers Phone Cover,Marvel,M,Navy,4,920,UPI,0,No,,Ekart,0,Yes,Changed Mind,,,In Stock,Android App,Influencer Marketing,New,48.8
27-10-2024,19:50:29,TSS171XO17O,Delivered,TSC1977581,Female,13-18,Mumbai,Accessories,DC Hero Tote Bag,DC,XXL,Forest Green,1,280,Debit Card,0,No,,Delhivery,4,No,,3,Negative,In Stock,Website,Organic Search,New,40.4
20-10-2024,18:20:12,TSSU9NVCUZP,Delivered,TSC2597626,Male,19-24,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,L,Olive,2,1280,COD,25,No,,Blue Dart,3,No,,5,Positive,Out of Stock,Website,Instagram,New,41.3
31-10-2024,18:39:58,TSS7WMSR9FG,Returned,TSC9925715,Male,19-24,Mumbai,Accessories,Hogwarts Enamel Pin Set,Harry Potter,XXL,Maroon,1,750,Debit Card,25,No,,Delhivery,3,Yes,Wrong Product Delivered,,,In Stock,Website,Google Ads,New,48.2
19-10-2024,15:27:32,TSSQO2GML6,Delivered,TSC2304891,Female,19-24,Mumbai,Shirts,Everyday Oxford Shirt,Solid Basics,L,Forest Green,1,860,Credit Card,0,No,,Blue Dart,4,No,,5,Positive,In Stock,Android App,Instagram,New,31.9
31-10-2024,12:18:10,TSS8OGCHFE6N,Delivered,TSC6358115,Female,19-24,Chennai,T-Shirts,We Were On A Break Tee,Friends,XL,Forest Green,1,900,Debit Card,10,Yes,ANIME20,Ekart,4,No,,5,Positive,In Stock,Android App,Influencer Marketing,New,25.2
04-10-2024,14:15:51,TSS4P5R15BB,Refunded,TSC8617392,Male,25-34,Other Tier-2/Tier-3 Cities,Sneakers,Heritage Sneaker Low Top,Originals,S,Off White,1,850,Credit Card,15,Yes,SAVE20,XpressBees,0,Yes,Wrong Product Delivered,,,In Stock,iPhone App,Instagram,Returning,24.1
02-10-2024,19:26:03,TSST85W6JT,Delivered,TSC3605829,Male,25-34,Mumbai,T-Shirts,Among Us Crewmate Tee,Gaming,L,Sky Blue,1,580,Net Banking,25,Yes,TSSFLASH,XpressBees,1,No,,4,Positive,In Stock,Android App,Google Ads,Returning,27.7
11-10-2024,17:20:40,TSSVIWMTQ7,Delivered,TSC2639759,Male,25-34,Other Tier-2/Tier-3 Cities,Joggers,Core Fleece Joggers,Solid Basics,XL,White,1,800,Debit Card,20,No,,Delhivery,8,No,,4,Positive,In Stock,Android App,Google Ads,New,34.8
27-10-2024,07:14:49,TSSOOQ04QB,Returned,TSC8862619,Female,25-34,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,XS,Beige,3,1740,Wallet,5,No,,Blue Dart,7,Yes,Quality Not as Expected,,,Low Stock,iPhone App,Influencer Marketing,New,30.2
03-10-2024,12:57:47,TSSZMEIIXQC,Delivered,TSC8568914,Male,45+,Kolkata,Dresses,Marvel Keychain Bundle,Marvel,XL,Rust,1,900,UPI,5,Yes,COMEBACK10,XpressBees,1,No,,4,Positive,In Stock,Android App,Email Campaign,Returning,26.3
08-10-2024,14:08:44,TSSH03T38V,Returned,TSC0259742,Female,25-34,Mumbai,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,L,Sky Blue,2,1600,UPI,20,Yes,DIWALI30,Delhivery,3,Yes,Size Issue,,,Out of Stock,Android App,Google Ads,Returning,20.8
31-10-2024,15:15:18,TSSHM6ZD5NWV,Refunded,TSC1766569,Male,19-24,Other Tier-2/Tier-3 Cities,Mobile Covers,Naruto Sharingan Phone Cover,Naruto,M,Olive,3,840,UPI,25,No,,Delhivery,0,Yes,Quality Not as Expected,,,Low Stock,Android App,Instagram,New,52.8
20-10-2024,14:10:09,TSST104DYX,Delivered,TSC5179548,Male,25-34,Chandigarh,Oversized T-Shirts,Aesthetic Coordinates Oversized Tee,Minimal Collection,S,Olive,2,960,UPI,5,Yes,WELCOME10,Ekart,4,No,,5,Positive,Low Stock,iPhone App,Facebook Ads,Returning,29.5
12-10-2024,14:54:51,TSSXZL08CBE,Delivered,TSC9052120,Male,35-44,Bangalore,Backpacks,TSS Campus Backpack,Originals,XXL,Maroon,1,900,Credit Card,10,Yes,MARVEL15,XpressBees,3,No,,5,Positive,In Stock,Android App,Google Ads,New,29
03-10-2024,07:46:26,TSSQ2DH33S,Delivered,TSC0068353,Female,35-44,Other Tier-2/Tier-3 Cities,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,XL,Beige,1,590,UPI,15,No,,Blue Dart,6,No,,5,Positive,In Stock,Android App,Influencer Marketing,New,31.6
25-10-2024,11:16:34,TSSF96COA7,Cancelled,TSC7050435,Male,25-34,Hyderabad,Dresses,Sunday Mood Joggers,Minimal Collection,XXL,Olive,1,560,UPI,25,No,,XpressBees,0,No,,,,Out of Stock,Android App,Facebook Ads,Returning,38.3
30-10-2024,07:22:38,TSS00JZWDH6,Delivered,TSC9162248,Male,25-34,Pune,Oversized T-Shirts,Gryffindor Crest Oversized Tee,Harry Potter,S,Yellow,1,770,COD,5,Yes,ANIME20,Blue Dart,3,No,,4,Positive,In Stock,Android App,Organic Search,New,31.8
24-10-2024,11:43:23,TSSES0GWGGD,Refunded,TSC5859621,Female,35-44,Other Tier-2/Tier-3 Cities,Joggers,Core Fleece Joggers,Solid Basics,L,Navy,1,950,Debit Card,5,Yes,FEST25,Blue Dart,0,Yes,Wrong Product Delivered,,,In Stock,iPhone App,Influencer Marketing,New,29
05-10-2024,18:56:17,TSSRYJ7DW7F,Delivered,TSC9298481,Male,19-24,Kolkata,Dresses,Essential Crew Neck Tee,Solid Basics,L,Forest Green,1,470,UPI,40,Yes,FIRST15,Blue Dart,3,No,,5,Positive,Low Stock,Android App,Facebook Ads,New,18.4
17-10-2024,11:01:28,TSSGIF1TXE,Delivered,TSC7287765,Female,25-34,Mumbai,Backpacks,Street Ready Backpack,Originals,M,Sky Blue,1,1080,UPI,30,No,,Ekart,4,No,,5,Positive,Out of Stock,Android App,Instagram,New,30.5
12-10-2024,13:41:16,TSS44OPHXX,Refunded,TSC2575834,Male,25-34,Other Tier-2/Tier-3 Cities,Hoodies,Minecraft Creeper Oversized Hoodie,Gaming,L,Maroon,3,2040,Debit Card,25,Yes,NEWUSER15,Delhivery,0,Yes,Quality Not as Expected,,,In Stock,iPhone App,Organic Search,New,41.5
29-10-2024,23:15:49,TSSUAJENDVOZ,Delivered,TSC2701158,Male,25-34,Pune,Joggers,Hidden Leaf Village Joggers,Naruto,S,Maroon,1,340,Debit Card,50,Yes,TSSFLASH,Blue Dart,1,No,,3,Neutral,In Stock,iPhone App,Instagram,New,31.9
25-10-2024,19:00:05,TSSWU0TSLB,Delivered,TSC7700023,Male,25-34,Other Tier-2/Tier-3 Cities,Hoodies,Going Merry Ship Hoodie,One Piece,L,Red,2,1600,COD,20,No,,Blue Dart,6,No,,5,Positive,In Stock,Android App,Organic Search,New,39.9
26-10-2024,16:40:11,TSSU2CMVM8WU,Cancelled,TSC3153810,Male,19-24,Kolkata,Mobile Covers,Marvel Avengers Phone Cover,Marvel,XXL,Off White,1,200,UPI,15,No,,Delhivery,0,No,,,,Out of Stock,iPhone App,Google Ads,Returning,51.3
13-10-2024,14:09:38,TSSD26VU6CQ,Delivered,TSC2288923,Female,19-24,Ahmedabad,Mobile Covers,Anime Collage Phone Cover,Anime,M,Maroon,1,400,Net Banking,5,No,,XpressBees,6,No,,4,Positive,In Stock,Android App,Facebook Ads,New,53.9
02-10-2024,19:44:58,TSSF5IYDNX2,Delivered,TSC2867298,Male,19-24,Mumbai,Sneakers,Heritage Sneaker Low Top,Originals,S,Rust,1,950,Credit Card,5,Yes,ANIME20,Delhivery,4,No,,4,Positive,In Stock,Android App,Influencer Marketing,New,32.6
25-10-2024,08:56:17,TSSX5KPE6YL,Delivered,TSC9120590,Male,35-44,Mumbai,Oversized T-Shirts,Originals Box Fit Drop,Originals,XL,Olive,1,950,Debit Card,5,Yes,DIWALI30,XpressBees,4,No,,3,Neutral,Low Stock,iPhone App,Instagram,New,24.1
20-10-2024,08:46:32,TSSH7W401S0,Cancelled,TSC4205687,Male,45+,Hyderabad,Oversized T-Shirts,Avengers Assemble Oversized Drop,Marvel,XXL,Yellow,3,3000,COD,0,No,,XpressBees,0,No,,,,In Stock,Android App,Influencer Marketing,New,36.6
05-10-2024,18:25:29,TSSHT3CJ60L,Delivered,TSC3284044,Female,35-44,Mumbai,Hoodies,Tokyo Ghoul Kaneki Mask Hoodie,Anime,XL,Rust,2,1840,Debit Card,15,Yes,WELCOME10,Ekart,4,No,,4,Positive,Low Stock,Android App,Influencer Marketing,Returning,24.7
25-10-2024,13:37:32,TSSJ6PJSTQ,Delivered,TSC0017759,Female,19-24,Bangalore,Mobile Covers,Naruto Sharingan Phone Cover,Naruto,L,Off White,2,580,UPI,0,No,,XpressBees,5,No,,5,Positive,In Stock,Android App,Google Ads,Returning,51.7
05-10-2024,14:14:57,TSS8EHYN481O,In Transit,TSC6839736,Female,25-34,Bangalore,Mobile Covers,Marvel Avengers Phone Cover,Marvel,L,Rust,1,200,UPI,15,No,,Blue Dart,3,No,,,,Out of Stock,Android App,Instagram,Returning,35.5
24-10-2024,15:25:10,TSSXNPITFPI,Cancelled,TSC5709140,Male,25-34,Delhi,Shorts,Weekend Shorts,Solid Basics,XS,Maroon,1,380,COD,5,Yes,NEWUSER15,Shadowfax,0,No,,,,In Stock,Android App,Google Ads,New,35.9
23-10-2024,23:05:27,TSSXGQ5N24,Delivered,TSC0644717,Male,25-34,Pune,Shorts,Weekend Shorts,Solid Basics,XXL,Grey,1,420,UPI,15,Yes,WELCOME10,Delhivery,3,No,,2,Negative,Low Stock,Android App,Organic Search,Returning,23.7
01-10-2024,17:25:21,TSS6KOZQILM1,Delivered,TSC2648393,Female,19-24,Chandigarh,Sneakers,Heritage Sneaker Low Top,Originals,L,White,4,3800,Credit Card,5,Yes,FIRST15,Ekart,5,No,,4,Positive,In Stock,iPhone App,Instagram,New,23.9
26-10-2024,14:58:18,TSSIZGZT92F,In Transit,TSC0353430,Female,19-24,Mumbai,Joggers,Hidden Leaf Village Joggers,Naruto,XL,Lavender,1,610,Debit Card,10,No,,Ekart,3,No,,,,Low Stock,Android App,Facebook Ads,Returning,32.5
12-10-2024,19:35:33,TSSRLANT9K2,Delivered,TSC1546571,Male,25-34,Delhi,T-Shirts,Wonder Woman Gold Armor Tee,DC,XS,White,2,900,Wallet,10,No,,XpressBees,1,No,,4,Positive,In Stock,Website,Influencer Marketing,Returning,30.7
16-10-2024,17:47:25,TSSDXDME2DE,Delivered,TSC7846944,Female,35-44,Pune,Accessories,Anime Enamel Pin Set,Anime,S,Off White,1,200,COD,5,Yes,MARVEL15,Ekart,3,No,,4,Neutral,Low Stock,iPhone App,Influencer Marketing,New,34.9
31-10-2024,12:20:41,TSS8BT3NZYKJ,Delivered,TSC6532980,Female,25-34,Delhi,T-Shirts,Mulan Warrior Spirit Tee,Disney,L,Lavender,1,470,UPI,10,No,,XpressBees,3,No,,5,Positive,In Stock,Android App,Instagram,New,29.4
30-10-2024,20:47:02,TSSUQGQ3EU3,Delivered,TSC8430929,Male,25-34,Other Tier-2/Tier-3 Cities,Shirts,Everyday Oxford Shirt,Solid Basics,L,Grey,1,700,UPI,30,Yes,COMEBACK10,Blue Dart,6,No,,4,Positive,In Stock,iPhone App,Influencer Marketing,New,36.4
12-10-2024,09:27:15,TSSCS06UZAWC,Returned,TSC1421534,Female,25-34,Kolkata,Mobile Covers,Anime Collage Phone Cover,Anime,M,Forest Green,1,260,Wallet,25,No,,Shadowfax,3,Yes,Wrong Product Delivered,,,In Stock,Android App,Email Campaign,New,42.8
23-10-2024,20:01:01,TSSTSVH3DSTP,Delivered,TSC3893989,Male,19-24,Mumbai,Joggers,Hidden Leaf Village Joggers,Naruto,L,Olive,1,650,Debit Card,20,No,,Delhivery,4,No,,3,Negative,Out of Stock,Android App,Influencer Marketing,New,18.7
16-10-2024,10:02:19,TSSJNETF8QM,Refunded,TSC7175169,Female,19-24,Other Tier-2/Tier-3 Cities,Hoodies,Akatsuki Cloud Hoodie,Naruto,XXL,Olive,1,1000,UPI,0,No,,Ekart,0,Yes,Size Issue,,,In Stock,Android App,Instagram,Returning,20.3
27-10-2024,10:01:32,TSS4SG9Z9I4,Delivered,TSC7802359,Male,35-44,Delhi,Accessories,TSS Street Cap,Originals,XS,Lavender,1,850,UPI,15,Yes,FIRST15,XpressBees,2,No,,4,Positive,In Stock,Android App,Direct Traffic,Returning,42.2
10-10-2024,12:00:19,TSSHYFSPI0NP,Delivered,TSC2628859,Female,45+,Mumbai,Hoodies,Minecraft Creeper Oversized Hoodie,Gaming,XS,Sky Blue,1,980,Credit Card,10,No,,Delhivery,2,No,,5,Positive,Out of Stock,Android App,Instagram,New,31.7
14-10-2024,11:48:37,TSS05RD0V95M,Returned,TSC0448511,Male,35-44,Kolkata,Shirts,Everyday Oxford Shirt,Solid Basics,XXL,Grey,1,570,Credit Card,15,No,,Delhivery,3,Yes,Changed Mind,,,In Stock,Android App,Email Campaign,New,21
05-10-2024,18:47:48,TSSQGFTY4S,Delivered,TSC5238942,Female,19-24,Delhi,Backpacks,Street Ready Backpack,Originals,M,Red,1,850,UPI,15,Yes,NEWUSER15,Shadowfax,3,No,,4,Positive,In Stock,Android App,Facebook Ads,New,25.5
30-10-2024,23:43:16,TSSRUORL3LOU,Refunded,TSC4263629,Male,35-44,Ahmedabad,Mobile Covers,Marvel Avengers Phone Cover,Marvel,XXL,Rust,2,560,Debit Card,10,No,,Blue Dart,0,Yes,Wrong Product Delivered,,,In Stock,Android App,Direct Traffic,New,51.4
29-10-2024,13:59:10,TSS8ECQNSOE6,Delivered,TSC8390563,Male,25-34,Delhi,T-Shirts,Batman Dark Knight Tee,DC,XL,Red,2,820,UPI,30,No,,Shadowfax,4,No,,3,Neutral,In Stock,iPhone App,Google Ads,Returning,41
09-10-2024,18:46:29,TSSLVLRS0YH,Delivered,TSC5387896,Female,45+,Pune,T-Shirts,Marauders Map Tee,Harry Potter,S,Lavender,3,960,Credit Card,25,No,,Delhivery,5,No,,4,Positive,In Stock,Android App,Influencer Marketing,Returning,34.3
19-10-2024,21:15:00,TSSG8PHMH2,Delivered,TSC1300004,Male,13-18,Delhi,Accessories,One Piece Straw Hat Cap,One Piece,L,Off White,3,3000,Credit Card,0,No,,Blue Dart,3,No,,4,Positive,In Stock,iPhone App,Organic Search,New,34.4
12-10-2024,12:25:01,TSSHICE1JEH,Delivered,TSC3623878,Female,19-24,Bangalore,T-Shirts,Mulan Warrior Spirit Tee,Disney,M,Red,1,470,Debit Card,20,Yes,SAVE20,Blue Dart,3,No,,1,Negative,In Stock,Website,Influencer Marketing,New,37.5
05-10-2024,13:40:01,TSSRQ49R9CTU,Delivered,TSC4266063,Female,25-34,Chennai,Backpacks,TSS Campus Backpack,Originals,S,Forest Green,2,1600,Net Banking,20,Yes,FEST25,Blue Dart,4,No,,1,Negative,Out of Stock,Android App,Influencer Marketing,New,33.5
02-10-2024,10:38:09,TSSH7PVN5L8,Delivered,TSC4444191,Male,35-44,Delhi,T-Shirts,Simba Pride Rock Tee,Disney,L,Lavender,1,420,UPI,5,No,,XpressBees,2,No,,3,Neutral,In Stock,Android App,Email Campaign,New,24.6
27-10-2024,10:48:35,TSS3BPPV7X5,Delivered,TSC1343416,Female,25-34,Other Tier-2/Tier-3 Cities,Hoodies,Spider-Man Web Slinger Hoodie,Marvel,L,Grey,1,1000,UPI,0,No,,Blue Dart,5,No,,5,Positive,Low Stock,Android App,Influencer Marketing,New,34.5
09-10-2024,17:14:33,TSSWTI99WKC,Cancelled,TSC4366128,Female,35-44,Other Tier-2/Tier-3 Cities,Dresses,Batman Logo Drop Shoulder Tee,Batman,L,Olive,1,890,COD,20,No,,Shadowfax,0,No,,,,In Stock,Website,Organic Search,Returning,36.4
16-10-2024,15:04:38,TSSR1SR6W754,Delivered,TSC0333513,Male,35-44,Other Tier-2/Tier-3 Cities,Hoodies,Minecraft Creeper Oversized Hoodie,Gaming,M,Yellow,1,1000,Credit Card,0,No,,Delhivery,5,No,,5,Positive,In Stock,iPhone App,Influencer Marketing,New,25.3
29-10-2024,11:54:29,TSSSCUDQ69,Cancelled,TSC4321217,Male,25-34,Delhi,Hoodies,Tokyo Ghoul Kaneki Mask Hoodie,Anime,XL,Red,3,2400,Credit Card,20,No,,Delhivery,0,No,,,,Out of Stock,Website,Google Ads,New,39.4
01-10-2024,12:29:08,TSSIVMW0FWQY,Delivered,TSC0245556,Female,13-18,Delhi,T-Shirts,Cyberpunk 2077 Night City Tee,Gaming,XL,Charcoal,1,900,COD,10,Yes,MARVEL15,Shadowfax,3,No,,4,Neutral,Low Stock,Android App,Email Campaign,New,31.3
17-10-2024,13:25:30,TSSD1LGZS16K,Delivered,TSC9317039,Male,35-44,Pune,Hoodies,Slytherin House Pride Hoodie,Harry Potter,S,Navy,1,800,Credit Card,20,No,,XpressBees,4,Yes,Late Delivery,1,Negative,In Stock,iPhone App,Instagram,New,29.9
30-10-2024,15:18:36,TSS10709DT8K,In Transit,TSC8161850,Male,35-44,Pune,Oversized T-Shirts,Originals Box Fit Drop,Originals,L,Olive,2,1180,COD,20,No,,Ekart,4,No,,,,Low Stock,Website,Facebook Ads,New,29.8
27-10-2024,23:04:49,TSSCPEIZJ632,Refunded,TSC3759528,Female,19-24,Bangalore,Backpacks,Street Ready Backpack,Originals,XXL,Off White,1,950,UPI,5,Yes,COMEBACK10,Delhivery,0,Yes,Size Issue,,,In Stock,Android App,Instagram,New,26.3
07-10-2024,18:54:27,TSSGRSVTTGX1,Delivered,TSC4322098,Male,19-24,Chennai,Sneakers,Heritage Sneaker Low Top,Originals,XL,Beige,1,750,Debit Card,25,No,,Ekart,2,No,,4,Positive,In Stock,Android App,Instagram,New,34.4
06-10-2024,20:07:09,TSS7XIT8S5,Cancelled,TSC0436925,Female,19-24,Delhi,Accessories,Streetwear Crossbody Bag,Originals,L,Forest Green,1,360,UPI,20,Yes,COMEBACK10,Blue Dart,0,No,,,,In Stock,Android App,Email Campaign,New,47.6
25-10-2024,21:04:43,TSSDO9KGWYQ,Delivered,TSC5507565,Female,25-34,Other Tier-2/Tier-3 Cities,Jackets,Thor Lightning Strike Jacket,Marvel,S,Beige,1,2110,COD,0,No,,Blue Dart,5,No,,5,Positive,Low Stock,Website,Facebook Ads,New,38.4
03-10-2024,19:16:32,TSSPXL3N18,Delivered,TSC6264009,Male,19-24,Ahmedabad,Accessories,Anime Enamel Pin Set,Anime,M,Beige,1,240,Wallet,30,Yes,TSSFLASH,XpressBees,5,Yes,Defective Product,5,Positive,In Stock,Website,Direct Traffic,New,45.6
19-10-2024,20:25:11,TSSZEM854OW7,Delivered,TSC1663225,Female,25-34,Mumbai,Oversized T-Shirts,Aesthetic Coordinates Oversized Tee,Minimal Collection,XL,Sky Blue,1,510,Net Banking,15,No,,XpressBees,2,No,,5,Positive,In Stock,Android App,Google Ads,Returning,34.5
07-10-2024,17:00:27,TSS4SZ25WP,Delivered,TSC4557384,Female,25-34,Other Tier-2/Tier-3 Cities,T-Shirts,Upside Down Portal Tee,Stranger Things,M,Red,1,440,Debit Card,20,Yes,NEWUSER15,Ekart,7,No,,5,Positive,In Stock,iPhone App,Influencer Marketing,New,29.3
27-10-2024,19:37:29,TSS5VIFMNX,Delivered,TSC5402394,Female,25-34,Pune,T-Shirts,Mulan Warrior Spirit Tee,Disney,M,Maroon,4,1720,Debit Card,5,Yes,COMEBACK10,Blue Dart,4,No,,5,Positive,In Stock,Android App,Instagram,New,32.7
12-10-2024,19:00:50,TSSJDTDEVY,Returned,TSC7661918,Male,19-24,Other Tier-2/Tier-3 Cities,Sneakers,Heritage Sneaker Low Top,Originals,L,Charcoal,2,1000,COD,50,No,,XpressBees,3,Yes,Quality Not as Expected,,,Low Stock,iPhone App,Direct Traffic,Returning,34.7
13-10-2024,21:52:44,TSS6X0V2XH1,Returned,TSC3032818,Female,13-18,Kolkata,Shirts,Monochrome Wave Shirt,Minimal Collection,L,White,1,590,Wallet,40,Yes,FEST25,Ekart,3,Yes,Quality Not as Expected,,,Low Stock,Website,Instagram,Returning,19.1
26-10-2024,16:58:43,TSSNXUC41I,In Transit,TSC8509529,Female,35-44,Pune,Mobile Covers,Naruto Sharingan Phone Cover,Naruto,L,Navy,2,580,UPI,5,Yes,NEWUSER15,Ekart,1,No,,,,Low Stock,Android App,Facebook Ads,New,36.2
04-10-2024,11:16:47,TSSRBE5AZ205,Delivered,TSC3746121,Male,19-24,Pune,Dresses,Demogorgon Graphic Hoodie,Stranger Things,L,Olive,1,920,UPI,10,Yes,SAVE20,Ekart,2,No,,5,Positive,In Stock,Android App,Facebook Ads,New,23.7
19-10-2024,07:53:42,TSSZ8DQL5T,Delivered,TSC1636332,Male,19-24,Ahmedabad,Accessories,Streetwear Crossbody Bag,Originals,XXL,Grey,1,800,Credit Card,20,Yes,TSSFLASH,Ekart,5,No,,4,Positive,Low Stock,iPhone App,Instagram,Returning,31.4
31-10-2024,16:25:15,TSS98QKDNK93,Delivered,TSC2311894,Male,25-34,Bangalore,Shirts,Monochrome Wave Shirt,Minimal Collection,S,Black,2,1660,COD,10,Yes,COMEBACK10,Delhivery,1,Yes,Quality Not as Expected,5,Positive,Low Stock,iPhone App,Instagram,New,36.5
20-10-2024,18:11:32,TSSSSIPY8PH,Delivered,TSC4752093,Male,25-34,Pune,Accessories,TSS Gym Socks 3-Pack,Solid Basics,M,White,1,640,UPI,10,Yes,WELCOME10,Delhivery,5,No,,5,Positive,In Stock,Android App,Google Ads,Returning,36.6
04-10-2024,10:44:50,TSSAWLJL6C,Delivered,TSC3170612,Male,19-24,Pune,Shorts,Weekend Shorts,Solid Basics,XL,White,1,290,Credit Card,30,Yes,FEST25,XpressBees,2,No,,4,Positive,In Stock,Website,Facebook Ads,Returning,38.3
29-10-2024,06:28:16,TSSAY9Z6JT7,Cancelled,TSC0897260,Male,45+,Bangalore,T-Shirts,Zoro Three Swords Tee,One Piece,XXL,Red,3,1350,Wallet,10,Yes,MARVEL15,Delhivery,0,No,,,,In Stock,Website,Facebook Ads,New,30.7
05-10-2024,22:29:57,TSS5WJJYYR,Delivered,TSC9282260,Male,25-34,Bangalore,Hoodies,Going Merry Ship Hoodie,One Piece,L,Red,1,750,UPI,25,Yes,FIRST15,Blue Dart,3,No,,4,Neutral,In Stock,Website,Organic Search,Returning,20.7
